,kind,title,htmlTitle,link,displayLink,snippet,htmlSnippet,formattedUrl,htmlFormattedUrl,pagemap.cse_thumbnail,pagemap.metatags,pagemap.cse_image,mime,fileFormat
10,customsearch#result,Sở Nội vụ tỉnh Hưng Yên,Sở Nội vụ tỉnh Hưng Yên,https://moha.gov.vn/so-noi-vu/so-noi-vu-tinh-hung-yen-d813-t51876.html,moha.gov.vn,Thông báo số 4257/TB-HĐTD ngày 22/7/2024 của Hội đồng tuyển dụng công chức năm 2024 kết quả tuyển dụng công chức Bộ Nội vụ năm 2024 Mới · Thông báo số 451/TB ...,Thông báo số 4257/TB-HĐTD ngày 22/7/<b>2024</b> của Hội đồng <b>tuyển dụng</b> công chức năm <b>2024</b> kết quả <b>tuyển dụng</b> công chức Bộ Nội vụ năm <b>2024</b> Mới &middot; Thông báo số 451/TB&nbsp;...,https://moha.gov.vn/so-noi-vu/so-noi-vu-tinh-hung-yen-d813-t51876.html,https://moha.gov.vn/so-noi-vu/so-noi-vu-tinh-hung-yen-d813-t51876.html,"[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWHIRNwIAJul6Uga7oPIxCu2DK94c5SmmYsye4VQIS7nnHavqtENollg&s', 'width': '108', 'height': '145'}]","[{'dc.publisher': 'https://moha.gov.vn', 'og:image': 'https://moha.gov.vn', 'copyright': 'Bản quyền thuộc Cổng thông tin điện tử Bộ Nội vụ', 'article:published_time': '2000-01-01T00:00:00+07:00', 'twitter:card': 'summary_large_image', 'twitter:url': 'https://moha.gov.vn/tintuc/Pages/listbnv.aspx?Cat=813&ItemID=51876', 'apple-mobile-web-app-title': 'moha.gov.vn', 'rating': 'GENERAL', 'language': 'vi', 'distribution': 'Global', 'og:description': 'Hưng Yên', 'og:image:secure_url': 'https://moha.gov.vn', 'dc.created': '2017-12-01T00-00-00', 'news_keywords': 'Sở Nội vụ tỉnh Hưng Yên', 'dc.creator': 'Bộ Nội Vụ', 'og:type': 'article', 'twitter:title': 'Sở Nội vụ tỉnh Hưng Yên', 'dc.description': 'Trang chủ, Home', 'og:image:url': 'https://moha.gov.vn', 'author': 'moha.gov.vn', 'og:title': 'Sở Nội vụ tỉnh Hưng Yên', 'page-topic': 'CỔNG THÔNG TIN ĐIỆN TỬ BỘ NỘI VỤ', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://moha.gov.vn', 'dc.subject': 'Trang chủ, Home', 'og:url': 'https://moha.gov.vn/tin-tuc/so-noi-vu-tinh-hung-yen-t51876.html', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://moha.gov.vn/Publishing_Resources/BoNoiVu/assets/images/noi-vu/huan-chuong-sao-vang.png'}],,
11,customsearch#result,Văn bản dự thảo,Văn bản dự thảo,https://moha.gov.vn/vanban/Pages/van-ban-du-thao.aspx?ItemID=805,moha.gov.vn,"... tuyển dụng, tiếp nhận vào viên chức. Thuộc tính. Thuộc tính văn bản. Loại ... 2024 kết quả tuyển dụng công chức Bộ Nội vụ năm 2024 Mới · Thông báo số 451/TB ...","... <b>tuyển dụng</b>, tiếp nhận vào viên chức. Thuộc tính. Thuộc tính văn bản. Loại ... <b>2024</b> kết quả <b>tuyển dụng</b> công chức Bộ Nội vụ năm <b>2024</b> Mới &middot; Thông báo số 451/TB&nbsp;...",https://moha.gov.vn/vanban/Pages/van-ban-du-thao.aspx?ItemID=805,https://moha.gov.vn/vanban/Pages/van-ban-du-thao.aspx?ItemID=805,"[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWHIRNwIAJul6Uga7oPIxCu2DK94c5SmmYsye4VQIS7nnHavqtENollg&s', 'width': '108', 'height': '145'}]","[{'dc.publisher': 'https://moha.gov.vn', 'copyright': 'Bản quyền thuộc Cổng thông tin điện tử Bộ Nội vụ', 'og:type': 'article', 'twitter:card': 'summary_large_image', 'twitter:title': 'Dự thảo Thông tư quy định tiêu chuẩn, điều kiện xét thăng hạng viên chức hành chính, viên chức văn thư, viên chức lưu trữ; xếp lương đối với người được tuyển dụng, tiếp nhận vào viên chức', 'dc.description': 'Trang chủ, Home', 'twitter:url': 'https://moha.gov.vn/vanban/Pages/van-ban-du-thao.aspx?ItemID=805', 'author': 'moha.gov.vn', 'og:title': 'Dự thảo Thông tư quy định tiêu chuẩn, điều kiện xét thăng hạng viên chức hành chính, viên chức văn thư, viên chức lưu trữ; xếp lương đối với người được tuyển dụng, tiếp nhận vào viên chức', 'apple-mobile-web-app-title': 'moha.gov.vn', 'rating': 'GENERAL', 'language': 'vi', 'distribution': 'Global', 'page-topic': 'CỔNG THÔNG TIN ĐIỆN TỬ BỘ NỘI VỤ', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'dc.creator': 'Bộ Nội Vụ', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://moha.gov.vn', 'dc.subject': 'Trang chủ, Home', 'og:url': 'https://moha.gov.vn/vanban/Pages/van-ban-du-thao.aspx?ItemID=805', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://moha.gov.vn/Publishing_Resources/BoNoiVu/assets/images/noi-vu/huan-chuong-sao-vang.png'}],,
12,customsearch#result,Sở Nội vụ tỉnh Vĩnh Phúc,Sở Nội vụ tỉnh Vĩnh Phúc,https://moha.gov.vn/so-noi-vu/so-noi-vu-tinh-vinh-phuc-d813-t51830.html,moha.gov.vn,Thông báo số 4257/TB-HĐTD ngày 22/7/2024 của Hội đồng tuyển dụng công chức năm 2024 kết quả tuyển dụng công chức Bộ Nội vụ năm 2024 Mới · Thông báo số 451/TB ...,Thông báo số 4257/TB-HĐTD ngày 22/7/<b>2024</b> của Hội đồng <b>tuyển dụng</b> công chức năm <b>2024</b> kết quả <b>tuyển dụng</b> công chức Bộ Nội vụ năm <b>2024</b> Mới &middot; Thông báo số 451/TB&nbsp;...,https://moha.gov.vn/so-noi.../so-noi-vu-tinh-vinh-phuc-d813-t51830.html,https://moha.gov.vn/so-noi.../so-noi-vu-tinh-vinh-phuc-d813-t51830.html,"[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWHIRNwIAJul6Uga7oPIxCu2DK94c5SmmYsye4VQIS7nnHavqtENollg&s', 'width': '108', 'height': '145'}]","[{'dc.publisher': 'https://moha.gov.vn', 'og:image': 'https://moha.gov.vn', 'copyright': 'Bản quyền thuộc Cổng thông tin điện tử Bộ Nội vụ', 'article:published_time': '2000-01-01T00:00:00+07:00', 'twitter:card': 'summary_large_image', 'twitter:url': 'https://moha.gov.vn/tintuc/Pages/listbnv.aspx?Cat=813&ItemID=51830', 'apple-mobile-web-app-title': 'moha.gov.vn', 'rating': 'GENERAL', 'language': 'vi', 'distribution': 'Global', 'og:description': '<font face=""Arial"">Vĩnh Phúc</font>', 'og:image:secure_url': 'https://moha.gov.vn', 'dc.created': '2017-12-01T00-00-00', 'news_keywords': 'Sở Nội vụ tỉnh Vĩnh Phúc', 'dc.creator': 'Bộ Nội Vụ', 'og:type': 'article', 'twitter:title': 'Sở Nội vụ tỉnh Vĩnh Phúc', 'dc.description': 'Trang chủ, Home', 'og:image:url': 'https://moha.gov.vn', 'author': 'moha.gov.vn', 'og:title': 'Sở Nội vụ tỉnh Vĩnh Phúc', 'page-topic': 'CỔNG THÔNG TIN ĐIỆN TỬ BỘ NỘI VỤ', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://moha.gov.vn', 'dc.subject': 'Trang chủ, Home', 'og:url': 'https://moha.gov.vn/tin-tuc/so-noi-vu-tinh-vinh-phuc-t51830.html', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://moha.gov.vn/Publishing_Resources/BoNoiVu/assets/images/noi-vu/huan-chuong-sao-vang.png'}],,
13,customsearch#result,Quyết định số 179/QĐ-BNV ngày 15/3/2024 của Bộ trưởng Bộ Nội ...,Quyết định số 179/QĐ-BNV ngày 15/3/<b>2024</b> của Bộ trưởng Bộ Nội ...,https://moha.gov.vn/thong-bao/Pages/dsthongbao.aspx?ItemId=1899,moha.gov.vn,... tuyển dụng công chức năm 2024 kết quả tuyển dụng công chức Bộ Nội vụ năm 2024 29/07/2024. Nghị định số 83/2024/NĐ-CP ngày 10/07/2024 của Chính phủ sửa đổi ...,... <b>tuyển dụng</b> công chức năm <b>2024</b> kết quả <b>tuyển dụng</b> công chức Bộ Nội vụ năm <b>2024</b> 29/07/<b>2024</b>. Nghị định số 83/<b>2024</b>/NĐ-CP ngày 10/07/<b>2024</b> của Chính phủ sửa đổi&nbsp;...,https://moha.gov.vn/thong-bao/Pages/dsthongbao.aspx?ItemId=1899,https://moha.gov.vn/thong-bao/Pages/dsthongbao.aspx?ItemId=1899,"[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWHIRNwIAJul6Uga7oPIxCu2DK94c5SmmYsye4VQIS7nnHavqtENollg&s', 'width': '108', 'height': '145'}]","[{'dc.publisher': 'https://moha.gov.vn', 'dc.description': 'Trang chủ, Home', 'copyright': 'Bộ Nội Vụ', 'author': 'Bộ Nội Vụ', 'apple-mobile-web-app-title': 'moha.gov.vn', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'dc.creator': 'Bộ Nội Vụ', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://moha.gov.vn', 'dc.subject': 'Trang chủ, Home', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://moha.gov.vn/Publishing_Resources/BoNoiVu/assets/images/noi-vu/huan-chuong-sao-vang.png'}],,
14,customsearch#result,Thông báo số 3954/TB-HĐTC ngày 09/7/2024 của Hội đồng sát ...,Thông báo số 3954/TB-HĐTC ngày 09/7/<b>2024</b> của Hội đồng sát ...,https://moha.gov.vn/thong-bao/thong-bao-so-3954tb-hdtc-ngay-0972024-cua-hoi-dong-sat-hach-tuyen-chon-ve-viec-trieu-tap-cong-chuc-vien-chuc-tham-du-to-chuc-sat-hach-tuyen-chon-can-bo-de-an-dao-tao-boi-duong-tao-nguon-can-bo-lanh-dao-tre-cac-cap-cua-bo-noi-vu-nam-2024-1918.html,moha.gov.vn,... tuyển dụng công chức năm 2024 kết quả tuyển dụng công chức Bộ Nội vụ năm 2024 29/07/2024. Nghị định số 83/2024/NĐ-CP ngày 10/07/2024 của Chính phủ sửa đổi ...,... <b>tuyển dụng</b> công chức năm <b>2024</b> kết quả <b>tuyển dụng</b> công chức Bộ Nội vụ năm <b>2024</b> 29/07/<b>2024</b>. Nghị định số 83/<b>2024</b>/NĐ-CP ngày 10/07/<b>2024</b> của Chính phủ sửa đổi&nbsp;...,https://moha.gov.vn/.../thong-bao-so-3954tb-hdtc-ngay-0972024-cua-hoi-...,https://moha.gov.vn/.../thong-bao-so-3954tb-hdtc-ngay-097<b>2024</b>-cua-hoi-...,"[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWHIRNwIAJul6Uga7oPIxCu2DK94c5SmmYsye4VQIS7nnHavqtENollg&s', 'width': '108', 'height': '145'}]","[{'dc.publisher': 'https://moha.gov.vn', 'dc.description': 'Trang chủ, Home', 'copyright': 'Bộ Nội Vụ', 'author': 'Bộ Nội Vụ', 'apple-mobile-web-app-title': 'moha.gov.vn', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'dc.creator': 'Bộ Nội Vụ', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://moha.gov.vn', 'dc.subject': 'Trang chủ, Home', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://moha.gov.vn/Publishing_Resources/BoNoiVu/assets/images/noi-vu/huan-chuong-sao-vang.png'}],,
15,customsearch#result,Quyết định số 1098/QĐ-BNV ngày 31/12/2023 của Bộ trưởng Bộ ...,Quyết định số 1098/QĐ-BNV ngày 31/12/2023 của Bộ trưởng Bộ ...,https://moha.gov.vn/thong-bao/Pages/dsthongbao.aspx?ItemId=1889,moha.gov.vn,"... tuyển dụng, sử dụng và quản lý viên chức. 24/01/2024 00:00 ... tuyển dụng công chức Bộ Nội vụ năm 2024 29/07/2024. Nghị định số 83/2024/NĐ ...","... <b>tuyển dụng</b>, sử dụng và quản lý viên chức. 24/01/<b>2024</b> 00:00 ... <b>tuyển dụng</b> công chức Bộ Nội vụ năm <b>2024</b> 29/07/<b>2024</b>. Nghị định số 83/<b>2024</b>/NĐ&nbsp;...",https://moha.gov.vn/thong-bao/Pages/dsthongbao.aspx?ItemId=1889,https://moha.gov.vn/thong-bao/Pages/dsthongbao.aspx?ItemId=1889,"[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWHIRNwIAJul6Uga7oPIxCu2DK94c5SmmYsye4VQIS7nnHavqtENollg&s', 'width': '108', 'height': '145'}]","[{'dc.publisher': 'https://moha.gov.vn', 'dc.description': 'Trang chủ, Home', 'copyright': 'Bộ Nội Vụ', 'author': 'Bộ Nội Vụ', 'apple-mobile-web-app-title': 'moha.gov.vn', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'dc.creator': 'Bộ Nội Vụ', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://moha.gov.vn', 'dc.subject': 'Trang chủ, Home', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://moha.gov.vn/Publishing_Resources/BoNoiVu/assets/images/noi-vu/huan-chuong-sao-vang.png'}],,
16,customsearch#result,"Năm 2024, Bộ Nội vụ sẽ thanh tra nhiều đơn vị, địa phương","Năm <b>2024</b>, Bộ Nội vụ sẽ thanh tra nhiều đơn vị, địa phương",https://moha.gov.vn/chuyen-doi-so/tin-tuc/Pages/listbnv.aspx?CateID=611&ItemID=55768,moha.gov.vn,"Dec 22, 2023 ... Bộ Nội vụ vừa ban hành Quyết định số 996/QĐ-BNV phê duyệt kế hoạch thanh tra năm 2024 thuộc các lĩnh vực tuyển dụng công chức, viên chức, ...","Dec 22, 2023 <b>...</b> Bộ Nội vụ vừa ban hành Quyết định số 996/QĐ-BNV phê duyệt kế hoạch thanh tra năm <b>2024</b> thuộc các lĩnh vực <b>tuyển dụng</b> công chức, viên chức,&nbsp;...",https://moha.gov.vn/chuyen-doi-so/tin-tuc/Pages/listbnv.aspx?...611...,https://moha.gov.vn/chuyen-doi-so/tin-tuc/Pages/listbnv.aspx?...611...,"[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbmmDJ0kKEsHtnVKWxzc2oPNommYBHNAOE12Y7HTAzNb8eOmxz520JILc&s', 'width': '276', 'height': '183'}]","[{'dc.publisher': 'https://moha.gov.vn', 'og:image': 'https://moha.gov.vn/Media_Share/BoNoiVu/PublishingImages/TinTuc/AnhDaiDien/2023/12/01-13-31-22-12-2023-109.jpg', 'copyright': 'Bản quyền thuộc Cổng thông tin điện tử Bộ Nội vụ', 'twitter:card': 'summary_large_image', 'twitter:url': 'https://moha.gov.vn/chuyen-doi-so/tin-tuc/Pages/listbnv.aspx?CateID=611&ItemID=55768', 'apple-mobile-web-app-title': 'moha.gov.vn', 'rating': 'GENERAL', 'language': 'vi', 'distribution': 'Global', 'og:description': 'Bộ Nội vụ vừa ban hành Quyết định số 996/QĐ-BNV phê duyệt kế hoạch thanh tra năm 2024 thuộc các lĩnh vực tuyển dụng công chức, viên chức, xây dựng vị trí việc làm; thi đua, khen thưởng; tôn giáo tại một số cơ quan, đơn vị, địa phương.', 'twitter:image': 'https://moha.gov.vn/Media_Share/BoNoiVu/PublishingImages/TinTuc/AnhDaiDien/2023/12/01-13-31-22-12-2023-109.jpg', 'dc.created': '2017-12-01T00-00-00', 'dc.creator': 'Bộ Nội Vụ', 'og:type': 'article', 'twitter:title': 'Năm 2024, Bộ Nội vụ sẽ thanh tra nhiều đơn vị, địa phương', 'dc.description': 'Trang chủ, Home', 'author': 'moha.gov.vn', 'og:title': 'Năm 2024, Bộ Nội vụ sẽ thanh tra nhiều đơn vị, địa phương', 'page-topic': 'CỔNG THÔNG TIN ĐIỆN TỬ BỘ NỘI VỤ', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'twitter:description': 'Bộ Nội vụ vừa ban hành Quyết định số 996/QĐ-BNV phê duyệt kế hoạch thanh tra năm 2024 thuộc các lĩnh vực tuyển dụng công chức, viên chức, xây dựng vị trí việc làm; thi đua, khen thưởng; tôn giáo tại một số cơ quan, đơn vị, địa phương.', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://moha.gov.vn', 'dc.subject': 'Trang chủ, Home', 'og:url': 'https://moha.gov.vn/chuyen-doi-so/tin-tuc/Pages/listbnv.aspx?CateID=611&ItemID=55768', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://moha.gov.vn/Media_Share/BoNoiVu/PublishingImages/TinTuc/AnhDaiDien/2023/12/01-13-31-22-12-2023-109.jpg'}],,
17,customsearch#result,Thông báo số 1652/TB-HĐTD ngày 12/4/2019 của Hội đồng tuyển ...,Thông báo số 1652/TB-HĐTD ngày 12/4/2019 của Hội đồng <b>tuyển</b> ...,https://moha.gov.vn/thong-bao/Pages/dsthongbao.aspx?ItemId=1568,moha.gov.vn,... tuyển dụng công chức năm 2024 kết quả tuyển dụng công chức Bộ Nội vụ năm 2024 29/07/2024. Nghị định số 83/2024/NĐ-CP ngày 10/07/2024 của Chính phủ sửa đổi ...,... <b>tuyển dụng</b> công chức năm <b>2024</b> kết quả <b>tuyển dụng</b> công chức Bộ Nội vụ năm <b>2024</b> 29/07/<b>2024</b>. Nghị định số 83/<b>2024</b>/NĐ-CP ngày 10/07/<b>2024</b> của Chính phủ sửa đổi&nbsp;...,https://moha.gov.vn/thong-bao/Pages/dsthongbao.aspx?ItemId=1568,https://moha.gov.vn/thong-bao/Pages/dsthongbao.aspx?ItemId=1568,"[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWHIRNwIAJul6Uga7oPIxCu2DK94c5SmmYsye4VQIS7nnHavqtENollg&s', 'width': '108', 'height': '145'}]","[{'dc.publisher': 'https://moha.gov.vn', 'dc.description': 'Trang chủ, Home', 'copyright': 'Bộ Nội Vụ', 'author': 'Bộ Nội Vụ', 'apple-mobile-web-app-title': 'moha.gov.vn', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'dc.creator': 'Bộ Nội Vụ', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://moha.gov.vn', 'dc.subject': 'Trang chủ, Home', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://moha.gov.vn/Publishing_Resources/BoNoiVu/assets/images/noi-vu/huan-chuong-sao-vang.png'}],,
18,customsearch#result,Thông tư số 12/2023/TT-BNV ngày 08/8/2023 của Bộ trưởng Bộ Nội ...,Thông tư số 12/2023/TT-BNV ngày 08/8/2023 của Bộ trưởng Bộ Nội ...,https://moha.gov.vn/thong-bao/Pages/dsthongbao.aspx?ItemId=1858,moha.gov.vn,... tuyển dụng công chức năm 2024 kết quả tuyển dụng công chức Bộ Nội vụ năm 2024 29/07/2024. Nghị định số 83/2024/NĐ-CP ngày 10/07/2024 của Chính phủ sửa đổi ...,... <b>tuyển dụng</b> công chức năm <b>2024</b> kết quả <b>tuyển dụng</b> công chức Bộ Nội vụ năm <b>2024</b> 29/07/<b>2024</b>. Nghị định số 83/<b>2024</b>/NĐ-CP ngày 10/07/<b>2024</b> của Chính phủ sửa đổi&nbsp;...,https://moha.gov.vn/thong-bao/Pages/dsthongbao.aspx?ItemId=1858,https://moha.gov.vn/thong-bao/Pages/dsthongbao.aspx?ItemId=1858,"[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWHIRNwIAJul6Uga7oPIxCu2DK94c5SmmYsye4VQIS7nnHavqtENollg&s', 'width': '108', 'height': '145'}]","[{'dc.publisher': 'https://moha.gov.vn', 'dc.description': 'Trang chủ, Home', 'copyright': 'Bộ Nội Vụ', 'author': 'Bộ Nội Vụ', 'apple-mobile-web-app-title': 'moha.gov.vn', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'dc.creator': 'Bộ Nội Vụ', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://moha.gov.vn', 'dc.subject': 'Trang chủ, Home', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://moha.gov.vn/Publishing_Resources/BoNoiVu/assets/images/noi-vu/huan-chuong-sao-vang.png'}],,
19,customsearch#result,Tin tức,Tin tức,https://moha.gov.vn/thanh-nien/tin-tuc/Pages/listbnv.aspx?CateID=34&ItemID=825,moha.gov.vn,"Oct 11, 2023 ... Ngày 08/9/2023, Ban Thường vụ Tỉnh ủy Hà Tĩnh ban hành Quyết định số 668-QĐ/TU phê duyệt 18 chỉ tiêu tuyển dụng công chức, viên chức theo ...","Oct 11, 2023 <b>...</b> Ngày 08/9/2023, Ban Thường vụ Tỉnh ủy Hà Tĩnh ban hành Quyết định số 668-QĐ/TU phê duyệt 18 chỉ tiêu <b>tuyển dụng</b> công chức, viên chức theo&nbsp;...",https://moha.gov.vn/thanh-nien/tin-tuc/Pages/listbnv.aspx?CateID=34...,https://moha.gov.vn/thanh-nien/tin-tuc/Pages/listbnv.aspx?CateID=34...,"[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9xcQxHqnrdVPkQNZp-9mYkRMaFxlKvRKRDFgOraBgQbLrwUcQRlYUsUw&s', 'width': '279', 'height': '181'}]","[{'dc.publisher': 'https://moha.gov.vn', 'og:image': 'https://moha.gov.vn/Media_Share/BoNoiVu/PublishingImages/TDKT/AnhDaiDien/11-01-29-11-10-2023-22.JPG', 'copyright': 'Bản quyền thuộc Cổng thông tin điện tử Bộ Nội vụ', 'article:published_time': '2023-10-11T11:03:00+07:00', 'twitter:card': 'summary_large_image', 'twitter:url': 'https://moha.gov.vn/thanh-nien/tin-tuc/Pages/listbnv.aspx?CateID=34&ItemID=825', 'apple-mobile-web-app-title': 'moha.gov.vn', 'rating': 'GENERAL', 'language': 'vi', 'distribution': 'Global', 'og:description': 'Ngày 08/9/2023, Ban Thường vụ Tỉnh ủy Hà Tĩnh ban hành Quyết định số 668-QĐ/TU phê duyệt 18 chỉ tiêu tuyển dụng công chức, viên chức theo Nghị định số 140/2017/NĐ-CP của Chính phủ vào các cơ quan Đảng, Mặt trận Tổ quốc và các tổ chức chính trị - xã hội cấp tỉnh, cấp huyện năm 2023.', 'og:image:secure_url': 'https://moha.gov.vn/Media_Share/BoNoiVu/PublishingImages/TDKT/AnhDaiDien/11-01-29-11-10-2023-22.JPG', 'twitter:image': 'https://moha.gov.vn/Media_Share/BoNoiVu/PublishingImages/TDKT/AnhDaiDien/11-01-29-11-10-2023-22.JPG', 'dc.created': '2017-12-01T00-00-00', 'news_keywords': 'Tỉnh ủy Hà Tĩnh: Phê duyệt 18 chỉ tiêu tuyển công chức, viên chức theo Nghị định số 140/2017/NĐ-CP', 'dc.creator': 'Bộ Nội Vụ', 'og:type': 'article', 'dc.description': 'Trang chủ, Home', 'og:image:url': 'https://moha.gov.vn/Media_Share/BoNoiVu/PublishingImages/TDKT/AnhDaiDien/11-01-29-11-10-2023-22.JPG', 'author': 'moha.gov.vn', 'og:title': 'Tỉnh ủy Hà Tĩnh: Phê duyệt 18 chỉ tiêu tuyển công chức, viên chức theo Nghị định số 140/2017/NĐ-CP', 'page-topic': 'CỔNG THÔNG TIN ĐIỆN TỬ BỘ NỘI VỤ', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://moha.gov.vn', 'dc.subject': 'Trang chủ, Home', 'og:url': 'https://moha.gov.vn/thanh-nien/tin-tuc---su-kien-thanh-nien/tinh-uy-ha-tinh-phe-duyet-18-chi-tieu-tuyen-cong-c-d34-t825.html', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://moha.gov.vn/Media_Share/BoNoiVu/PublishingImages/TDKT/AnhDaiDien/11-01-29-11-10-2023-22.JPG'}],,
20,customsearch#result,Thông báo số 4087/TB-BNV ngày 15/7/2024 của Bộ Nội vụ kết luận ...,Thông báo số 4087/TB-BNV ngày 15/7/<b>2024</b> của Bộ Nội vụ kết luận ...,https://moha.gov.vn/thong-bao/thong-bao-so-4087tb-bnv-ngay-1572024-cua-bo-noi-vu-ket-luan-cua-bo-truong-tai-hoi-nghi-cua-bo-noi-vu-voi-cac-dia-phuong-so-ket-cong-tac-6-thang-dau-nam-trien-khai-nhiem-vu-cong-tac-6-thang-cuoi-nam-2024-cua-nganh-noi-vu-1920.html,moha.gov.vn,18720249755Bao cao so 4087_BC-BNV ket luan cua BT HN so ket 6 thang.pdf. Thông báo khác. Thông báo số 4257/TB-HĐTD ngày 22/7/2024 của Hội đồng tuyển dụng ...,18720249755Bao cao so 4087_BC-BNV ket luan cua BT HN so ket 6 thang.pdf. Thông báo khác. Thông báo số 4257/TB-HĐTD ngày 22/7/<b>2024</b> của Hội đồng <b>tuyển dụng</b>&nbsp;...,https://moha.gov.vn/.../thong-bao-so-4087tb-bnv-ngay-1572024-cua-bo-n...,https://moha.gov.vn/.../thong-bao-so-4087tb-bnv-ngay-157<b>2024</b>-cua-bo-n...,"[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWHIRNwIAJul6Uga7oPIxCu2DK94c5SmmYsye4VQIS7nnHavqtENollg&s', 'width': '108', 'height': '145'}]","[{'dc.publisher': 'https://moha.gov.vn', 'dc.description': 'Trang chủ, Home', 'copyright': 'Bộ Nội Vụ', 'author': 'Bộ Nội Vụ', 'apple-mobile-web-app-title': 'moha.gov.vn', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'dc.creator': 'Bộ Nội Vụ', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://moha.gov.vn', 'dc.subject': 'Trang chủ, Home', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://moha.gov.vn/Publishing_Resources/BoNoiVu/assets/images/noi-vu/huan-chuong-sao-vang.png'}],,
