,kind,title,htmlTitle,link,displayLink,snippet,htmlSnippet,formattedUrl,htmlFormattedUrl,pagemap.metatags,pagemap.cse_image,pagemap.cse_thumbnail
0,customsearch#result,Thông báo tuyển chọn công dân vào Công an nhân dân,Thông báo <b>tuyển</b> chọn công dân vào Công an nhân dân,https://bocongan.gov.vn/tin-tuc/thong-bao-tuyen-chon-cong-dan-vao-cong-an-nhan-dan-t38319.html,bocongan.gov.vn,"Mar 28, 2024 ... ... 2024 đến ngày 30/4/2024 ... dụng công nghệ thông tin. - Có khả năng làm việc độc lập hoặc làm việc nhóm, có kỹ năng ...","Mar 28, 2024 <b>...</b> ... <b>2024</b> đến ngày 30/4/<b>2024</b> ... <b>dụng</b> công nghệ thông tin. - Có khả năng làm việc độc lập hoặc làm việc nhóm, có kỹ năng&nbsp;...",https://bocongan.gov.vn/.../thong-bao-tuyen-chon-cong-dan-vao-cong-an-...,https://bocongan.gov.vn/.../thong-bao-tuyen-chon-cong-dan-vao-cong-an-...,"[{'dc.publisher': 'https://mps.gov.vn', 'og:image': 'https://bocongan.gov.vn/knd/tt/PublishingImages/NguyenThiLan/2023/391_cong-an-nhan-dan-2.png', 'twitter:title': 'Thông báo tuyển chọn công dân vào Công an nhân dân', 'dc.description': 'Trang chủ, Home', 'copyright': 'Bộ Công an', 'twitter:url': 'https://bocongan.gov.vn/tin-tuc/thong-bao-tuyen-chon-cong-dan-vao-cong-an-nhan-dan-t38319.html', 'author': 'Bộ Công an', 'og:title': 'Thông báo tuyển chọn công dân vào Công an nhân dân', 'apple-mobile-web-app-title': 'mps.gov.vn', 'og:description': 'Cục An ninh mạng và phòng, chống tội phạm sử dụng công nghệ cao, Bộ Công an thông báo tuyển chọn 29 công dân vào Công an nhân dân để phục vụ nhu cầu công tác của đơn vị. Thời gian nhận hồ sơ đăng ký dự tuyển từ ngày 20/3/2024 đến ngày 30/4/2024.', 'twitter:image': 'https://bocongan.gov.vn/knd/tt/PublishingImages/NguyenThiLan/2023/391_cong-an-nhan-dan-2.png', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'twitter:description': 'Cục An ninh mạng và phòng, chống tội phạm sử dụng công nghệ cao, Bộ Công an thông báo tuyển chọn 29 công dân vào Công an nhân dân để phục vụ nhu cầu công tác của đơn vị. Thời gian nhận hồ sơ đăng ký dự tuyển từ ngày 20/3/2024 đến ngày 30/4/2024.', 'dc.creator': 'Bộ Công An', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://mps.gov.vn', 'dc.subject': 'Trang chủ, Home', 'og:url': 'https://bocongan.gov.vn/tin-tuc/thong-bao-tuyen-chon-cong-dan-vao-cong-an-nhan-dan-t38319.html', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://bocongan.gov.vn/knd/tt/PublishingImages/NguyenThiLan/2023/391_cong-an-nhan-dan-2.png'}],
1,customsearch#result,Những điều cần biết về tuyển sinh Công an nhân dân năm 2024,Những điều cần biết về <b>tuyển</b> sinh Công an nhân dân năm <b>2024</b>,https://bocongan.gov.vn/tin-tuc-su-kien/nhung-dieu-can-biet-ve-tuyen-sinh-cong-an-nhan-dan-nam-2024-d17-t38507.html,bocongan.gov.vn,"Apr 8, 2024 ... - Đối với thí sinh học THPT có môn ngoại ngữ là ngôn ngữ khác ngoài tiếng Anh (đăng ký các ngành sử dụng môn tiếng Anh để xét tuyển) hoặc tiếng ...","Apr 8, 2024 <b>...</b> - Đối với thí sinh học THPT có môn ngoại ngữ là ngôn ngữ khác ngoài tiếng Anh (đăng ký các ngành sử <b>dụng</b> môn tiếng Anh để xét <b>tuyển</b>) hoặc tiếng&nbsp;...",https://bocongan.gov.vn/.../nhung-dieu-can-biet-ve-tuyen-sinh-cong-an-nh...,https://bocongan.gov.vn/.../nhung-dieu-can-biet-ve-tuyen-sinh-cong-an-nh...,"[{'dc.publisher': 'https://mps.gov.vn', 'og:image': 'https://bocongan.gov.vn/knd/tt/PublishingImages/NguyenThiLan/2023/tuyen-sinh-cand-nam-2018-14-58-18-521-17106533268721294903458-0-0-413-660-crop-17106533302521198007225.jpg', 'twitter:title': 'Những điều cần biết về tuyển sinh Công an nhân dân năm 2024', 'dc.description': 'Trang chủ, Home', 'copyright': 'Bộ Công an', 'twitter:url': 'https://bocongan.gov.vn/tin-tuc-su-kien/nhung-dieu-can-biet-ve-tuyen-sinh-cong-an-nhan-dan-nam-2024-d17-t38507.html', 'author': 'Bộ Công an', 'og:title': 'Những điều cần biết về tuyển sinh Công an nhân dân năm 2024', 'apple-mobile-web-app-title': 'mps.gov.vn', 'og:description': 'Bộ Công an vừa ban hành hướng dẫn tuyển sinh Công an nhân dân (CAND) năm 2024. Hướng dẫn quy định cụ thể về khu vực tuyển sinh, phân vùng tuyển sinh, đối tượng, điều kiện dự tuyển, thời gian tổ chức kỳ thi đánh giá tuyển sinh CAND năm 2024, các phương thức tuyển sinh vào các học viện, trường CAND đối với trình độ đại học chính quy tuyển mới…', 'twitter:image': 'https://bocongan.gov.vn/knd/tt/PublishingImages/NguyenThiLan/2023/tuyen-sinh-cand-nam-2018-14-58-18-521-17106533268721294903458-0-0-413-660-crop-17106533302521198007225.jpg', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'twitter:description': 'Bộ Công an vừa ban hành hướng dẫn tuyển sinh Công an nhân dân (CAND) năm 2024. Hướng dẫn quy định cụ thể về khu vực tuyển sinh, phân vùng tuyển sinh, đối tượng, điều kiện dự tuyển, thời gian tổ chức kỳ thi đánh giá tuyển sinh CAND năm 2024, các phương thức tuyển sinh vào các học viện, trường CAND đối với trình độ đại học chính quy tuyển mới…', 'dc.creator': 'Bộ Công An', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://mps.gov.vn', 'dc.subject': 'Trang chủ, Home', 'og:url': 'https://bocongan.gov.vn/tin-tuc-su-kien/nhung-dieu-can-biet-ve-tuyen-sinh-cong-an-nhan-dan-nam-2024-d17-t38507.html', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://bocongan.gov.vn/knd/tt/PublishingImages/NguyenThiLan/2023/tuyen-sinh-cand-nam-2018-14-58-18-521-17106533268721294903458-0-0-413-660-crop-17106533302521198007225.jpg'}],
2,customsearch#result,Thông báo tuyển chọn công dân vào Công an nhân dân,Thông báo <b>tuyển</b> chọn công dân vào Công an nhân dân,https://bocongan.gov.vn/tin-tuc/thong-bao-tuyen-chon-cong-dan-vao-cong-an-nhan-dan-t36832.html,bocongan.gov.vn,"Nov 8, 2023 ... tuyển dụng. Chia sẻ: Gửi mail; In. Tin mới. Tiếp tục nâng cao chất lượng công tác nghiên cứu lý luận, khoa học, dự báo chiến lược (16/07/2024) ...","Nov 8, 2023 <b>...</b> <b>tuyển dụng</b>. Chia sẻ: Gửi mail; In. Tin mới. Tiếp tục nâng cao chất lượng công tác nghiên cứu lý luận, khoa học, dự báo chiến lược (16/07/<b>2024</b>)&nbsp;...",https://bocongan.gov.vn/.../thong-bao-tuyen-chon-cong-dan-vao-cong-an-...,https://bocongan.gov.vn/.../thong-bao-tuyen-chon-cong-dan-vao-cong-an-...,"[{'dc.publisher': 'https://mps.gov.vn', 'og:image': 'https://bocongan.gov.vn/knd/tt/PublishingImages/NguyenThiLan/2023/cong-an-nhan-dan-2.png', 'twitter:title': 'Thông báo tuyển chọn công dân vào Công an nhân dân', 'dc.description': 'Trang chủ, Home', 'copyright': 'Bộ Công an', 'twitter:url': 'https://bocongan.gov.vn/tin-tuc/thong-bao-tuyen-chon-cong-dan-vao-cong-an-nhan-dan-t36832.html', 'author': 'Bộ Công an', 'og:title': 'Thông báo tuyển chọn công dân vào Công an nhân dân', 'apple-mobile-web-app-title': 'mps.gov.vn', 'og:description': 'Để phục vụ nhu cầu công tác, Cục Hồ sơ nghiệp vụ, Bộ Công an thông báo tuyển chọn công dân vào Công an nhân dân.', 'twitter:image': 'https://bocongan.gov.vn/knd/tt/PublishingImages/NguyenThiLan/2023/cong-an-nhan-dan-2.png', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'twitter:description': 'Để phục vụ nhu cầu công tác, Cục Hồ sơ nghiệp vụ, Bộ Công an thông báo tuyển chọn công dân vào Công an nhân dân.', 'dc.creator': 'Bộ Công An', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://mps.gov.vn', 'dc.subject': 'Trang chủ, Home', 'og:url': 'https://bocongan.gov.vn/tin-tuc/thong-bao-tuyen-chon-cong-dan-vao-cong-an-nhan-dan-t36832.html', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://bocongan.gov.vn/knd/tt/PublishingImages/NguyenThiLan/2023/cong-an-nhan-dan-2.png'}],
3,customsearch#result,"Cục Hồ sơ nghiệp vụ, Bộ Công an tuyển dụng cán bộ","Cục Hồ sơ nghiệp vụ, Bộ Công an <b>tuyển dụng</b> cán bộ",https://bocongan.gov.vn/tin-tuc-su-kien/cuc-ho-so-nghiep-vu-bo-cong-an-tuyen-dung-can-bo-d17-t39020.html,bocongan.gov.vn,"May 14, 2024 ... Thời gian, địa điểm nhận hồ sơ - Thời gian nhận hồ sơ dự tuyển từ ngày 10/5/2024 đến hết ngày 20/6/2024 (trong giờ hành chính). - Nộp hồ sơ ...","May 14, 2024 <b>...</b> Thời gian, địa điểm nhận hồ sơ - Thời gian nhận hồ sơ dự <b>tuyển</b> từ ngày 10/5/<b>2024</b> đến hết ngày 20/6/<b>2024</b> (trong giờ hành chính). - Nộp hồ sơ&nbsp;...",https://bocongan.gov.vn/.../cuc-ho-so-nghiep-vu-bo-cong-an-tuyen-dung-c...,https://bocongan.gov.vn/.../cuc-ho-so-nghiep-vu-bo-cong-an-tuyen-dung-c...,"[{'dc.publisher': 'https://mps.gov.vn', 'og:image': 'https://bocongan.gov.vn/knd/tt/PublishingImages/TrieuDuyThanh/thong-bao.jpg', 'twitter:title': 'Cục Hồ sơ nghiệp vụ, Bộ Công an tuyển dụng cán bộ', 'dc.description': 'Trang chủ, Home', 'copyright': 'Bộ Công an', 'twitter:url': 'https://bocongan.gov.vn/tin-tuc-su-kien/cuc-ho-so-nghiep-vu-bo-cong-an-tuyen-dung-can-bo-d17-t39020.html', 'author': 'Bộ Công an', 'og:title': 'Cục Hồ sơ nghiệp vụ, Bộ Công an tuyển dụng cán bộ', 'apple-mobile-web-app-title': 'mps.gov.vn', 'og:description': 'Để phục vụ nhu cầu công tác, Cục Hồ sơ nghiệp vụ, Bộ Công an thông báo tuyển chọn công dân vào Công an nhân dân.', 'twitter:image': 'https://bocongan.gov.vn/knd/tt/PublishingImages/TrieuDuyThanh/thong-bao.jpg', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'twitter:description': 'Để phục vụ nhu cầu công tác, Cục Hồ sơ nghiệp vụ, Bộ Công an thông báo tuyển chọn công dân vào Công an nhân dân.', 'dc.creator': 'Bộ Công An', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://mps.gov.vn', 'dc.subject': 'Trang chủ, Home', 'og:url': 'https://bocongan.gov.vn/tin-tuc-su-kien/cuc-ho-so-nghiep-vu-bo-cong-an-tuyen-dung-can-bo-d17-t39020.html', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://bocongan.gov.vn/knd/tt/PublishingImages/TrieuDuyThanh/thong-bao.jpg'}],
4,customsearch#result,Tuyển dụng vợ của hai Liệt sĩ Công an xã hy sinh trong vụ khủng bố ...,<b>Tuyển dụng</b> vợ của hai Liệt sĩ Công an xã hy sinh trong vụ khủng bố ...,https://www.bocongan.gov.vn/tin-tuc/tuyen-dung-vo-cua-hai-liet-si-cong-an-xa-hy-sinh-trong-vu-khung-bo-o-dak-lak-vao-nganh-cong-an-t39635.html,www.bocongan.gov.vn,"Jun 15, 2024 ... Chiều 14/6/2024, Công an tỉnh Đắk Lắk đã trang trọng tổ chức Lễ công bố quyết định về việc tuyển chọn 2 công dân vào Công an nhân dân.","Jun 15, 2024 <b>...</b> Chiều 14/6/<b>2024</b>, Công an tỉnh Đắk Lắk đã trang trọng tổ chức Lễ công bố quyết định về việc <b>tuyển</b> chọn 2 công dân vào Công an nhân dân.",https://www.bocongan.gov.vn/.../tuyen-dung-vo-cua-hai-liet-si-cong-an-xa...,https://www.bocongan.gov.vn/.../tuyen-dung-vo-cua-hai-liet-si-cong-an-xa...,"[{'dc.publisher': 'https://mps.gov.vn', 'og:image': 'https://www.bocongan.gov.vn/knd/tt/PublishingImages/Hoàng Thị Thanh/dl 1.jpg', 'twitter:title': 'Tuyển dụng vợ của hai Liệt sĩ Công an xã hy sinh trong vụ khủng bố ở Đắk Lắk vào ngành Công an', 'dc.description': 'Trang chủ, Home', 'copyright': 'Bộ Công an', 'twitter:url': 'https://www.bocongan.gov.vn/tin-tuc/tuyen-dung-vo-cua-hai-liet-si-cong-an-xa-hy-sinh-trong-vu-khung-bo-o-dak-lak-vao-nganh-cong-an-t39635.html', 'author': 'Bộ Công an', 'og:title': 'Tuyển dụng vợ của hai Liệt sĩ Công an xã hy sinh trong vụ khủng bố ở Đắk Lắk vào ngành Công an', 'apple-mobile-web-app-title': 'mps.gov.vn', 'og:description': 'Chiều 14/6/2024, Công an tỉnh Đắk Lắk đã trang trọng tổ chức Lễ công bố quyết định về việc tuyển chọn 2 công dân vào Công an nhân dân. Các chị là vợ của hai liệt sĩ Công an xã (huyện Cư Kuin) hy sinh ngày 11/6/2023 trong khi thực hiện nhiệm vụ.', 'twitter:image': 'https://www.bocongan.gov.vn/knd/tt/PublishingImages/Hoàng Thị Thanh/dl 1.jpg', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'twitter:description': 'Chiều 14/6/2024, Công an tỉnh Đắk Lắk đã trang trọng tổ chức Lễ công bố quyết định về việc tuyển chọn 2 công dân vào Công an nhân dân. Các chị là vợ của hai liệt sĩ Công an xã (huyện Cư Kuin) hy sinh ngày 11/6/2023 trong khi thực hiện nhiệm vụ.', 'dc.creator': 'Bộ Công An', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://mps.gov.vn', 'dc.subject': 'Trang chủ, Home', 'og:url': 'https://www.bocongan.gov.vn/tin-tuc/tuyen-dung-vo-cua-hai-liet-si-cong-an-xa-hy-sinh-trong-vu-khung-bo-o-dak-lak-vao-nganh-cong-an-t39635.html', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://www.bocongan.gov.vn/knd/tt/PublishingImages/Hoàng Thị Thanh/dl 1.jpg'}],
5,customsearch#result,Bộ Tư lệnh Cảnh sát cơ động tuyển dụng cán bộ chuyên ngành thú y,Bộ Tư lệnh Cảnh sát cơ động <b>tuyển dụng</b> cán bộ chuyên ngành thú y,https://bocongan.gov.vn/tin-tuc/bo-tu-lenh-canh-sat-co-dong-tuyen-dung-can-bo-chuyen-nganh-thu-y-t37350.html,bocongan.gov.vn,"Dec 25, 2023 ... - Thời gian tiếp nhận hồ sơ: Hạn cuối tiếp nhận hồ sơ vào 16 giờ 30 phút, ngày 23/1/2024. - Địa điểm tiếp nhận hồ sơ: Các trường hợp có nguyện ...","Dec 25, 2023 <b>...</b> - Thời gian tiếp nhận hồ sơ: Hạn cuối tiếp nhận hồ sơ vào 16 giờ 30 phút, ngày 23/1/<b>2024</b>. - Địa điểm tiếp nhận hồ sơ: Các trường hợp có nguyện&nbsp;...",https://bocongan.gov.vn/.../bo-tu-lenh-canh-sat-co-dong-tuyen-dung-can-b...,https://bocongan.gov.vn/.../bo-tu-lenh-canh-sat-co-dong-tuyen-dung-can-b...,"[{'dc.publisher': 'https://mps.gov.vn', 'og:image': 'https://bocongan.gov.vn/knd/tt/PublishingImages/NguyenThiLan/2023/376_cong-an-nhan-dan-2.png', 'twitter:title': 'Bộ Tư lệnh Cảnh sát cơ động tuyển dụng cán bộ chuyên ngành thú y', 'dc.description': 'Trang chủ, Home', 'copyright': 'Bộ Công an', 'twitter:url': 'https://bocongan.gov.vn/tin-tuc/bo-tu-lenh-canh-sat-co-dong-tuyen-dung-can-bo-chuyen-nganh-thu-y-t37350.html', 'author': 'Bộ Công an', 'og:title': 'Bộ Tư lệnh Cảnh sát cơ động tuyển dụng cán bộ chuyên ngành thú y', 'apple-mobile-web-app-title': 'mps.gov.vn', 'og:description': 'Bộ Tư lệnh Cảnh sát cơ động (Bộ Công an) đang có nhu cầu tuyển dụng 02 cán bộ chăn nuôi thú y (ngựa) làm việc tại Đoàn Cảnh sát cơ động kỵ binh.', 'twitter:image': 'https://bocongan.gov.vn/knd/tt/PublishingImages/NguyenThiLan/2023/376_cong-an-nhan-dan-2.png', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'twitter:description': 'Bộ Tư lệnh Cảnh sát cơ động (Bộ Công an) đang có nhu cầu tuyển dụng 02 cán bộ chăn nuôi thú y (ngựa) làm việc tại Đoàn Cảnh sát cơ động kỵ binh.', 'dc.creator': 'Bộ Công An', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://mps.gov.vn', 'dc.subject': 'Trang chủ, Home', 'og:url': 'https://bocongan.gov.vn/tin-tuc/bo-tu-lenh-canh-sat-co-dong-tuyen-dung-can-bo-chuyen-nganh-thu-y-t37350.html', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://bocongan.gov.vn/knd/tt/PublishingImages/NguyenThiLan/2023/376_cong-an-nhan-dan-2.png'}],
6,customsearch#result,"Tuyển dụng cán bộ công tác tại Cục Đào tạo, Bộ Công an","<b>Tuyển dụng</b> cán bộ công tác tại Cục Đào tạo, Bộ Công an",https://bocongan.gov.vn/tin-tuc/tuyen-dung-can-bo-cong-tac-tai-cuc-dao-tao-bo-cong-an-t37435.html,bocongan.gov.vn,"Jan 3, 2024 ... Thời gian nhận hồ sơ đăng ký dự tuyển: Trong giờ hành chính từ ngày 02/01/2024 đến ngày 02/02/2024 (trừ Thứ Bảy, Chủ nhật và các ngày nghỉ lễ ...","Jan 3, 2024 <b>...</b> Thời gian nhận hồ sơ đăng ký dự <b>tuyển</b>: Trong giờ hành chính từ ngày 02/01/<b>2024</b> đến ngày 02/02/<b>2024</b> (trừ Thứ Bảy, Chủ nhật và các ngày nghỉ lễ&nbsp;...",https://bocongan.gov.vn/.../tuyen-dung-can-bo-cong-tac-tai-cuc-dao-tao-b...,https://bocongan.gov.vn/.../tuyen-dung-can-bo-cong-tac-tai-cuc-dao-tao-b...,"[{'dc.publisher': 'https://mps.gov.vn', 'og:image': 'https://bocongan.gov.vn/knd/tt/PublishingImages/BANNER/thông báo.jpg', 'twitter:title': 'Tuyển dụng cán bộ công tác tại Cục Đào tạo, Bộ Công an', 'dc.description': 'Trang chủ, Home', 'copyright': 'Bộ Công an', 'twitter:url': 'https://bocongan.gov.vn/tin-tuc/tuyen-dung-can-bo-cong-tac-tai-cuc-dao-tao-bo-cong-an-t37435.html', 'author': 'Bộ Công an', 'og:title': 'Tuyển dụng cán bộ công tác tại Cục Đào tạo, Bộ Công an', 'apple-mobile-web-app-title': 'mps.gov.vn', 'og:description': 'Ngày 26/12/2023, Cục Đào tạo, Bộ Công an ban hành Kế hoạch số 5242/KH-X02-P1 về việc tổ chức tuyển chọn công dân  vào công tác tại Cục Đào tạo, Bộ Công an nhằm góp phần xây dựng nguồn nhân lực cán bộ, đáp ứng yêu cầu, nhiệm vụ trong tình hình mới.', 'twitter:image': 'https://bocongan.gov.vn/knd/tt/PublishingImages/BANNER/thông báo.jpg', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'twitter:description': 'Ngày 26/12/2023, Cục Đào tạo, Bộ Công an ban hành Kế hoạch số 5242/KH-X02-P1 về việc tổ chức tuyển chọn công dân  vào công tác tại Cục Đào tạo, Bộ Công an nhằm góp phần xây dựng nguồn nhân lực cán bộ, đáp ứng yêu cầu, nhiệm vụ trong tình hình mới.', 'dc.creator': 'Bộ Công An', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://mps.gov.vn', 'dc.subject': 'Trang chủ, Home', 'og:url': 'https://bocongan.gov.vn/tin-tuc/tuyen-dung-can-bo-cong-tac-tai-cuc-dao-tao-bo-cong-an-t37435.html', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{}],"[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTO1C-YxbvWYfTZd2Q0UIe_nhTHCWb5Q-eTJ41mHk4yaQ&s', 'width': '283', 'height': '178'}]"
7,customsearch#result,Hỏi đáp trực tuyến,Hỏi đáp trực tuyến,https://bocongan.gov.vn/hoi-dap/co-the-giam-dinh-do-vat-nghi-chua-ma-tuy-hay-khong-15902.html,bocongan.gov.vn,"... 2024); Đăng ký xe máy theo nơi tạm trú, thời hạn sử dụng của Giấy chứng nhận xác định thế nào? (14/06/2024); Điều kiện tuyển sinh Văn bằng 2 trong Công an ...","... <b>2024</b>); Đăng ký xe máy theo nơi tạm trú, thời hạn sử <b>dụng</b> của Giấy chứng nhận xác định thế nào? (14/06/<b>2024</b>); Điều kiện <b>tuyển</b> sinh Văn bằng 2 trong Công an&nbsp;...",https://bocongan.gov.vn/.../co-the-giam-dinh-do-vat-nghi-chua-ma-tuy-ha...,https://bocongan.gov.vn/.../co-the-giam-dinh-do-vat-nghi-chua-ma-tuy-ha...,"[{'dc.publisher': 'http://mps.gov.vn', 'twitter:title': 'Có thể giám định đồ vật nghi chứa ma túy hay không?', 'dc.description': 'Bộ Công an, Cổng thông tin điện tử Bộ với công dân', 'copyright': 'Bộ Công an', 'twitter:url': 'https://bocongan.gov.vn/hoi-dap/co-the-giam-dinh-do-vat-nghi-chua-ma-tuy-hay-khong-15902.html', 'author': 'Bộ Công an', 'og:title': 'Có thể giám định đồ vật nghi chứa ma túy hay không?', 'apple-mobile-web-app-title': 'mps.gov.vn', 'og:description': 'Có thể giám định đồ vật nghi chứa ma túy hay không?', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'twitter:description': 'Có thể giám định đồ vật nghi chứa ma túy hay không?', 'dc.creator': 'Bộ Công An', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'http://mps.gov.vn', 'dc.subject': 'Bộ Công an, Cổng thông tin điện tử Bộ với công dân', 'og:url': 'https://bocongan.gov.vn/hoi-dap/co-the-giam-dinh-do-vat-nghi-chua-ma-tuy-hay-khong-15902.html', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",,
8,customsearch#result,Tuyển dụng công dân vào công tác trong lực lượng Công an nhân dân,<b>Tuyển dụng</b> công dân vào công tác trong lực lượng Công an nhân dân,https://www.bocongan.gov.vn/tin-tuc-su-kien/hoat-dong-cua-luc-luong-cong-an/tuyen-dung-cong-dan-vao-cong-tac-trong-luc-luong-cong-an-nhan-dan-d18-t39385.html,www.bocongan.gov.vn,"Jun 4, 2024 ... Ngày 04/6/2024, Công an tỉnh Hà Tĩnh tổ chức Lễ công bố Quyết định của Giám đốc Công an tỉnh về việc tuyển dụng cán bộ đối với chị Hà Thị ...","Jun 4, 2024 <b>...</b> Ngày 04/6/<b>2024</b>, Công an tỉnh Hà Tĩnh tổ chức Lễ công bố Quyết định của Giám đốc Công an tỉnh về việc <b>tuyển dụng</b> cán bộ đối với chị Hà Thị&nbsp;...",https://www.bocongan.gov.vn/.../tuyen-dung-cong-dan-vao-cong-tac-trong...,https://www.bocongan.gov.vn/.../tuyen-dung-cong-dan-vao-cong-tac-trong...,"[{'dc.publisher': 'https://mps.gov.vn', 'og:image': 'https://www.bocongan.gov.vn/knd/tt/PublishingImages/NguyenPhuongAnh/2024/6/trao.jpg', 'twitter:title': 'Tuyển dụng công dân vào công tác trong lực lượng Công an nhân dân', 'dc.description': 'Trang chủ, Home', 'copyright': 'Bộ Công an', 'twitter:url': 'https://www.bocongan.gov.vn/tin-tuc-su-kien/hoat-dong-cua-luc-luong-cong-an/tuyen-dung-cong-dan-vao-cong-tac-trong-luc-luong-cong-an-nhan-dan-d18-t39385.html', 'author': 'Bộ Công an', 'og:title': 'Tuyển dụng công dân vào công tác trong lực lượng Công an nhân dân', 'apple-mobile-web-app-title': 'mps.gov.vn', 'og:description': 'Ngày 04/6/2024, Công an tỉnh Hà Tĩnh tổ chức Lễ công bố Quyết định của Giám đốc Công an tỉnh về việc tuyển dụng cán bộ đối với chị Hà Thị Cẩm Tú, là vợ của Đại úy Trần Trung Hiếu, cán bộ Công an huyện Nghi Xuân, tỉnh Hà Tĩnh đã hy sinh trong khi truy bắt đối tượng mua bán trái phép chất ma túy.', 'twitter:image': 'https://www.bocongan.gov.vn/knd/tt/PublishingImages/NguyenPhuongAnh/2024/6/trao.jpg', 'dc.created': '2017-12-01T00-00-00', 'viewport': 'width=device-width, initial-scale=1.0, user-scalable=yes', 'twitter:description': 'Ngày 04/6/2024, Công an tỉnh Hà Tĩnh tổ chức Lễ công bố Quyết định của Giám đốc Công an tỉnh về việc tuyển dụng cán bộ đối với chị Hà Thị Cẩm Tú, là vợ của Đại úy Trần Trung Hiếu, cán bộ Công an huyện Nghi Xuân, tỉnh Hà Tĩnh đã hy sinh trong khi truy bắt đối tượng mua bán trái phép chất ma túy.', 'dc.creator': 'Bộ Công An', 'apple-mobile-web-app-capable': 'yes', 'dc.identifier': 'https://mps.gov.vn', 'dc.subject': 'Trang chủ, Home', 'og:url': 'https://www.bocongan.gov.vn/tin-tuc-su-kien/hoat-dong-cua-luc-luong-cong-an/tuyen-dung-cong-dan-vao-cong-tac-trong-luc-luong-cong-an-nhan-dan-d18-t39385.html', 'dc.language': 'vie', 'format-detection': 'telephone=no'}]",[{'src': 'https://www.bocongan.gov.vn/knd/tt/PublishingImages/NguyenPhuongAnh/2024/6/img_1717479722450_1717485206185.jpg?width=1000'}],"[{'src': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHHk-5Orz6GHNXqrcHbNtoaGk9kd76aR3RLWsD0Gz0qMtBCJMGOvfJKPqf&s', 'width': '275', 'height': '183'}]"
